Pitch motor $u_\theta$ [V],Yaw motor $u_\psi$ [V],Pitch angle $\theta$ [rad],Yaw angle $\psi$ [rad],Sample time $\Delta t$ [s]
1.4509,1.4202,-0.27756,2.1507,
1.4509,1.4202,-0.27514,2.1442,
1.4509,1.4202,-0.28121,2.1669,
1.4509,1.4202,-0.28364,2.1612,
1.4509,1.4202,-0.27433,2.1305,
1.4509,1.4202,-0.28323,2.1483,
1.4509,1.4202,-0.27716,2.1451,
1.4509,1.4202,-0.27756,2.1378,
1.4509,1.4202,-0.27999,2.1418,
1.4509,1.4202,-0.27837,2.1345,
1.4509,1.4202,-0.27878,2.1361,
1.4509,1.4202,-0.28485,2.1394,
1.4509,1.4202,-0.2808,2.1191,
1.4509,1.4202,-0.28647,2.1305,
1.4509,1.4202,-0.28404,2.1345,
1.4509,1.4202,-0.28161,2.1208,
1.4509,1.4202,-0.28566,2.1386,
1.4509,1.4202,-0.27837,2.1224,
1.4509,1.4202,-0.27918,2.1248,
1.4509,1.4202,-0.2804,2.1175,
1.4509,1.4202,-0.28688,2.141,
1.4509,1.4202,-0.27999,2.1175,
1.4509,1.4202,-0.28202,2.1208,
1.4509,1.4202,-0.28647,2.1281,
1.4509,1.4202,-0.28364,2.1135,
1.4509,1.4202,-0.29052,2.1272,
1.4509,1.4202,-0.27959,2.1054,
1.4509,1.4202,-0.28485,2.1151,
1.4509,1.4202,-0.29173,2.1289,
1.4509,1.4202,-0.28647,2.1264,
1.4509,1.4202,-0.28202,2.1086,
1.4509,1.4202,-0.29214,2.1297,
1.4509,1.4202,-0.2804,2.1054,
1.4509,1.4202,-0.28202,2.1183,
1.4509,1.4202,-0.27959,2.0932,
1.4509,1.4202,-0.28283,2.0989,
1.4509,1.4202,-0.28202,2.0965,
1.4509,1.4202,-0.29052,2.1143,
1.4509,1.4202,-0.28688,2.107,
1.4509,1.4202,-0.28849,2.1102,
1.4509,1.4202,-0.28728,2.103,
1.4509,1.4202,-0.29011,2.1013,
1.4509,1.4202,-0.29497,2.1111,
1.4509,1.4202,-0.28445,2.0973,
1.4509,1.4202,-0.29416,2.1102,
1.4509,1.4202,-0.28809,2.0989,
1.4509,1.4202,-0.28526,2.0884,
1.4509,1.4202,-0.2893,2.0973,
1.4509,1.4202,-0.29619,2.1013,
1.4509,1.4202,-0.28688,2.0819,
1.4509,1.4202,-0.297,2.103,
1.4509,1.4202,-0.2889,2.0884,
1.4509,1.4202,-0.28971,2.0965,
1.4509,1.4202,-0.29578,2.0892,
1.4509,1.4202,-0.29376,2.0843,
1.4509,1.4202,-0.29821,2.0932,
1.4509,1.4202,-0.29376,2.0843,
1.4509,1.4202,-0.29578,2.0892,
1.4509,1.4202,-0.29457,2.0868,
1.4509,1.4202,-0.28526,2.0714,
1.4509,1.4202,-0.28971,2.0843,
1.4509,1.4202,-0.297,2.0795,
1.4509,1.4202,-0.29214,2.069,
1.4509,1.4202,-0.2978,2.0819,
1.4509,1.4202,-0.28485,2.06,
1.4509,1.4202,-0.2893,2.0625,
1.4509,1.4202,-0.29173,2.0673,
1.4509,1.4202,-0.28768,2.0609,
1.4509,1.4202,-0.28607,2.0568,
1.4509,1.4202,-0.28849,2.0698,
1.4509,1.4202,-0.29376,2.0803,
1.4509,1.4202,-0.2974,2.0803,
1.4509,1.4202,-0.28728,2.0649,
1.4509,1.4202,-0.29011,2.0528,
1.4509,1.4202,-0.297,2.0673,
1.4509,1.4202,-0.2893,2.0503,
1.4509,1.4202,-0.2893,2.0503,
1.4509,1.4202,-0.29295,2.0584,
1.4509,1.4202,-0.29011,2.0528,
1.4509,1.4202,-0.29214,2.0641,
1.4509,1.4202,-0.29173,2.0552,
1.4509,1.4202,-0.29619,2.0657,
1.4509,1.4202,-0.29173,2.0649,
1.4509,1.4202,-0.28768,2.056,
1.4509,1.4202,-0.29335,2.0487,
1.4509,1.4202,-0.29497,2.0576,
1.4509,1.4202,-0.29092,2.0422,
1.4509,1.4202,-0.2893,2.0471,
1.4509,1.4202,-0.29173,2.0439,
1.4509,1.4202,-0.28566,2.0333,
1.4509,1.4202,-0.2974,2.0584,
1.4509,1.4202,-0.29092,2.0503,
1.4509,1.4202,-0.28728,2.0341,
1.4509,1.4202,-0.29659,2.0544,
1.4509,1.4202,-0.28566,2.0317,
1.4509,1.4202,-0.297,2.056,
1.4509,1.4202,-0.28768,2.0358,
1.4509,1.4202,-0.28768,2.0309,
1.4509,1.4202,-0.29335,2.0414,
1.4509,1.4202,-0.29173,2.0309,
1.4509,1.4202,-0.2978,2.0447,
1.4509,1.4202,-0.29214,2.0333,
1.4509,1.4202,-0.28728,2.0309,
1.4509,1.4202,-0.28566,2.0204,
1.4509,1.4202,-0.28607,2.0196,
1.4509,1.4202,-0.29011,2.0293,
1.4509,1.4202,-0.28607,2.0204,
1.4509,1.4202,-0.29619,2.0406,
1.4509,1.4202,-0.28526,2.026,
1.4509,1.4202,-0.29619,2.0422,
1.4509,1.4202,-0.29214,2.0325,
1.4509,1.4202,-0.30347,2.0439,
1.4509,1.4202,-0.29578,2.0277,
1.4509,1.4202,-0.30104,2.0317,
1.4509,1.4202,-0.29173,2.0082,
1.4509,1.4202,-0.30266,2.0309,
1.4509,1.4202,-0.30307,2.0317,
1.4509,1.4202,-0.29133,2.0155,
1.4509,1.4202,-0.29254,2.0082,
1.4509,1.4202,-0.30104,2.0325,
1.4509,1.4202,-0.30388,2.0333,
1.4509,1.4202,-0.29133,2.0155,
1.4509,1.4202,-0.30104,2.0333,
1.4509,1.4202,-0.2974,2.0188,
1.4509,1.4202,-0.29133,2.0107,
1.4509,1.4202,-0.2978,2.0196,
1.4509,1.4202,-0.29295,2.0082,
1.4509,1.4202,-0.29821,2.0285,
1.4509,1.4202,-0.29659,2.0171,
1.4509,1.4202,-0.29578,2.0163,
1.4509,1.4202,-0.29538,2.0139,
1.4509,1.4202,-0.29578,2.0228,
1.4509,1.4202,-0.29092,2.0123,
1.4509,1.4202,-0.29173,2.0082,
1.4509,1.4202,-0.29983,2.0236,
1.4509,1.4202,-0.29538,2.0042,
1.4509,1.4202,-0.29902,2.0107,
1.4509,1.4202,-0.29619,2.0034,
1.4509,1.4202,-0.2978,2.0074,
1.4509,1.4202,-0.29416,1.9993,
1.4509,1.4202,-0.30064,2.0147,
1.4509,1.4202,-0.29295,2.005,
1.4509,1.4202,-0.29821,2.0155,
1.4509,1.4202,-0.29133,1.9977,
1.4509,1.4202,-0.29497,2.009,
1.4509,1.4202,-0.30185,2.022,
1.4509,1.4202,-0.29619,2.0115,
1.4509,1.4202,-0.30185,2.0171,
1.4509,1.4202,-0.30307,2.0236,
1.4509,1.4202,-0.29861,2.0009,
1.4509,1.4202,-0.29497,1.9896,
1.4509,1.4202,-0.30347,2.0107,
1.4509,1.4202,-0.29416,1.9864,
1.4509,1.4202,-0.29335,1.9856,
1.4509,1.4202,-0.30266,2.0115,
1.4509,1.4202,-0.30428,2.0107,
1.4509,1.4202,-0.30347,2.0115,
1.4509,1.4202,-0.30104,2.0026,
1.4509,1.4202,-0.30145,2.0058,
1.4509,1.4202,-0.29376,1.9864,
1.4509,1.4202,-0.30185,2.0107,
1.4509,1.4202,-0.30226,2.0107,
1.4509,1.4202,-0.29335,1.9848,
1.4509,1.4202,-0.2978,1.9856,
1.4509,1.4202,-0.30307,1.9961,
1.4509,1.4202,-0.29861,1.9872,
1.4509,1.4202,-0.29942,1.9928,
1.4509,1.4202,-0.29133,1.9742,
1.4509,1.4202,-0.30064,1.9904,
1.4509,1.4202,-0.29497,1.9767,
1.4509,1.4202,-0.30023,1.9888,
1.4509,1.4202,-0.29092,1.9758,
1.4509,1.4202,-0.29619,1.9872,
1.4509,1.4202,-0.30307,2.0001,
1.4509,1.4202,-0.29214,1.9702,
1.4509,1.4202,-0.2978,1.9839,
1.4509,1.4202,-0.29052,1.9767,
1.4509,1.4202,-0.29659,1.9985,
1.4509,1.4202,-0.28647,1.9807,
1.4509,1.4202,-0.2893,1.9848,
1.4509,1.4202,-0.28445,1.9767,
1.4509,1.4202,-0.29011,1.9815,
1.4509,1.4202,-0.29416,1.9783,
1.4509,1.4202,-0.29821,1.9856,
1.4509,1.4202,-0.29335,1.975,
1.4509,1.4202,-0.29335,1.9758,
1.4509,1.4202,-0.28728,1.9621,
1.4509,1.4202,-0.28688,1.9605,
1.4509,1.4202,-0.28607,1.9678,
1.4509,1.4202,-0.29416,1.9815,
1.4509,1.4202,-0.28647,1.9605,
1.4509,1.4202,-0.29052,1.9758,
1.4509,1.4202,-0.29659,1.9839,
1.4509,1.4202,-0.2889,1.9653,
1.4509,1.4202,-0.29578,1.9807,
1.4509,1.4202,-0.29457,1.9775,
1.4509,1.4202,-0.29295,1.9791,
1.4509,1.4202,-0.28607,1.9588,
1.4509,1.4202,-0.28688,1.9686,
1.4509,1.4202,-0.29619,1.9823,
1.4509,1.4202,-0.28728,1.9613,
1.4509,1.4202,-0.29011,1.9669,
1.4509,1.4202,-0.29295,1.9734,
1.4509,1.4202,-0.29457,1.9799,
1.4509,1.4202,-0.28607,1.9588,
1.4509,1.4202,-0.28768,1.971,
1.4509,1.4202,-0.28566,1.9597,
1.4509,1.4202,-0.29133,1.971,
1.4509,1.4202,-0.29335,1.9678,
1.4509,1.4202,-0.29214,1.9613,
1.4509,1.4202,-0.29011,1.9556,
1.4509,1.4202,-0.29173,1.9597,
1.4509,1.4202,-0.29497,1.971,
1.4509,1.4202,-0.297,1.971,
1.4509,1.4202,-0.29214,1.9653,
1.4509,1.4202,-0.29133,1.958,
1.4509,1.4202,-0.29173,1.958,
1.4509,1.4202,-0.2978,1.9742,
1.4509,1.4202,-0.28607,1.9459,
1.4509,1.4202,-0.29578,1.9694,
1.4509,1.4202,-0.28688,1.9491,
1.4509,1.4202,-0.28971,1.9621,
1.4509,1.4202,-0.28809,1.9516,
1.4509,1.4202,-0.28728,1.9499,
1.4509,1.4202,-0.29011,1.9556,
1.4509,1.4202,-0.28161,1.9548,
1.4509,1.4202,-0.28364,1.9621,
1.4509,1.4202,-0.28728,1.9629,
1.4509,1.4202,-0.28728,1.9645,
1.4509,1.4202,-0.28688,1.9621,
1.4509,1.4202,-0.28849,1.9661,
1.4509,1.4202,-0.29011,1.9702,
1.4509,1.4202,-0.28404,1.9629,
1.4509,1.4202,-0.27878,1.9491,
1.4509,1.4202,-0.2889,1.9702,
1.4509,1.4202,-0.28768,1.9686,
1.4509,1.4202,-0.29173,1.9742,
1.4509,1.4202,-0.28768,1.9637,
1.4509,1.4202,-0.28445,1.9572,
1.4509,1.4202,-0.28849,1.9669,
1.4509,1.4202,-0.29092,1.975,
1.4509,1.4202,-0.29133,1.9742,
1.4509,1.4202,-0.28688,1.9621,
1.4509,1.4202,-0.27878,1.9491,
1.4509,1.4202,-0.28323,1.954,
1.4509,1.4202,-0.28242,1.9588,
1.4509,1.4202,-0.27999,1.9459,
1.4509,1.4202,-0.28566,1.958,
1.4509,1.4202,-0.28607,1.9588,
1.4509,1.4202,-0.29052,1.971,
1.4509,1.4202,-0.28242,1.9653,
1.4509,1.4202,-0.28526,1.9734,
1.4509,1.4202,-0.27311,1.9467,
1.4509,1.4202,-0.28364,1.9694,
1.4509,1.4202,-0.28283,1.9669,
1.4509,1.4202,-0.27999,1.9621,
1.4509,1.4202,-0.27554,1.9499,
1.4509,1.4202,-0.27878,1.9629,
1.4509,1.4202,-0.27514,1.9499,
1.4509,1.4202,-0.27554,1.9516,
1.4509,1.4202,-0.2804,1.9605,
1.4509,1.4202,-0.27352,1.9467,
1.4509,1.4202,-0.27878,1.958,
1.4509,1.4202,-0.27554,1.9499,
1.4509,1.4202,-0.27352,1.9459,
1.4509,1.4202,-0.28202,1.9702,
1.4509,1.4202,-0.27999,1.9597,
1.4509,1.4202,-0.28283,1.9669,
1.4509,1.4202,-0.27554,1.9508,
1.4509,1.4202,-0.27554,1.9508,
1.4509,1.4202,-0.28121,1.9645,
1.4509,1.4202,-0.28445,1.9702,
1.4509,1.4202,-0.28202,1.9669,
1.4509,1.4202,-0.28404,1.9694,
1.4509,1.4202,-0.28161,1.9637,
1.4509,1.4202,-0.28121,1.9621,
1.4509,1.4202,-0.2804,1.9621,
1.4509,1.4202,-0.27878,1.9637,
1.4509,1.4202,-0.28161,1.9645,
1.4509,1.4202,-0.27433,1.9556,
1.4509,1.4202,-0.27635,1.9532,
1.4509,1.4202,-0.28566,1.975,
1.4509,1.4202,-0.26987,1.9516,
1.4509,1.4202,-0.27797,1.9718,
1.4509,1.4202,-0.27959,1.9734,
1.4509,1.4202,-0.27109,1.954,
1.4509,1.4202,-0.26866,1.9491,
1.4509,1.4202,-0.2719,1.9564,
1.4509,1.4202,-0.26825,1.9475,
1.4509,1.4202,-0.27554,1.9645,
1.4509,1.4202,-0.27352,1.9661,
1.4509,1.4202,-0.27109,1.954,
1.4509,1.4202,-0.27595,1.9645,
1.4509,1.4202,-0.27635,1.9702,
1.4509,1.4202,-0.27352,1.9645,
1.4509,1.4202,-0.27878,1.971,
1.4509,1.4202,-0.27959,1.9734,
1.4509,1.4202,-0.26744,1.9459,
1.4509,1.4202,-0.27352,1.9645,
1.4509,1.4202,-0.26704,1.9475,
1.4509,1.4202,-0.27878,1.971,
1.4509,1.4202,-0.27918,1.9726,
1.4509,1.4202,-0.26987,1.9532,
1.4509,1.4202,-0.26947,1.9499,
1.4509,1.4202,-0.27352,1.9588,
1.4509,1.4202,-0.27514,1.9621,
1.4509,1.4202,-0.27716,1.9669,
1.4509,1.4202,-0.27149,1.9548,
1.4509,1.4202,-0.27918,1.9718,
1.4509,1.4202,-0.27028,1.9588,
1.4509,1.4202,-0.27271,1.9637,
1.4509,1.4202,-0.27149,1.9678,
1.4509,1.4202,-0.26947,1.9661,
1.4509,1.4202,-0.26137,1.9459,
1.4509,1.4202,-0.27311,1.9758,
1.4509,1.4202,-0.27392,1.9742,
1.4509,1.4202,-0.26178,1.9467,
1.4509,1.4202,-0.27028,1.9718,
1.4509,1.4202,-0.27028,1.9669,
1.4509,1.4202,-0.26056,1.9491,
1.4509,1.4202,-0.2634,1.9508,
1.4509,1.4202,-0.26623,1.9605,
1.4509,1.4202,-0.26704,1.9588,
1.4509,1.4202,-0.26906,1.9629,
1.4509,1.4202,-0.26664,1.9629,
1.4509,1.4202,-0.26704,1.9588,
1.4509,1.4202,-0.26704,1.9637,
1.4509,1.4202,-0.26866,1.9669,
1.4509,1.4202,-0.2723,1.9726,
1.4509,1.4202,-0.26502,1.9597,
1.4509,1.4202,-0.26218,1.9483,
1.4509,1.4202,-0.26502,1.9597,
1.4509,1.4202,-0.26218,1.9548,
1.4509,1.4202,-0.26623,1.9629,
1.4509,1.4202,-0.26906,1.9629,
1.4509,1.4202,-0.26583,1.9613,
1.4509,1.4202,-0.26218,1.9483,
1.4509,1.4202,-0.26623,1.9629,
1.4509,1.4202,-0.27271,1.9718,
1.4509,1.4202,-0.26502,1.9613,
1.4509,1.4202,-0.26947,1.9637,
1.4509,1.4202,-0.26299,1.9548,
1.4509,1.4202,-0.26866,1.9661,
1.4509,1.4202,-0.26987,1.9661,
1.4509,1.4202,-0.26137,1.9524,
1.4509,1.4202,-0.27109,1.9718,
1.4509,1.4202,-0.2723,1.9734,
1.4509,1.4202,-0.26421,1.9588,
1.4509,1.4202,-0.2638,1.958,
1.4509,1.4202,-0.26906,1.9637,
1.4509,1.4202,-0.26218,1.9451,
1.4509,1.4202,-0.26744,1.9483,
1.4509,1.4202,-0.27392,1.9613,
1.4509,1.4202,-0.2723,1.9597,
1.4509,1.4202,-0.2634,1.9386,
1.4509,1.4202,-0.26825,1.9499,
1.4509,1.4202,-0.27068,1.954,
1.4509,1.4202,-0.27271,1.9597,
1.4509,1.4202,-0.26825,1.954,
1.4509,1.568,-0.26016,1.937,
1.4509,1.568,-0.26947,1.9524,
1.4509,1.568,-0.26785,1.9532,
1.4509,1.568,-0.26987,1.9572,
1.4509,1.568,-0.26947,1.9532,
1.4509,1.568,-0.27959,1.9629,
1.4509,1.568,-0.27473,1.954,
1.4509,1.568,-0.26866,1.9427,
1.4509,1.568,-0.27473,1.9508,
1.4509,1.568,-0.26785,1.9346,
1.4509,1.568,-0.27311,1.9467,
1.4509,1.568,-0.27554,1.9524,
1.4509,1.568,-0.27473,1.954,
1.4509,1.568,-0.27635,1.954,
1.4509,1.568,-0.27959,1.9613,
1.4509,1.568,-0.27352,1.9532,
1.4509,1.568,-0.26744,1.9346,
1.4509,1.568,-0.27676,1.958,
1.4509,1.568,-0.2719,1.9443,
1.4509,1.568,-0.27554,1.9516,
1.4509,1.568,-0.26785,1.9337,
1.4509,1.568,-0.27716,1.9605,
1.4509,1.568,-0.27514,1.9532,
1.4509,1.568,-0.27676,1.9548,
1.4509,1.568,-0.27554,1.9467,
1.4509,1.568,-0.28364,1.9597,
1.4509,1.568,-0.27635,1.9467,
1.4509,1.568,-0.28202,1.9532,
1.4509,1.568,-0.27878,1.9451,
1.4509,1.568,-0.27271,1.9305,
1.4509,1.568,-0.2723,1.9257,
1.4509,1.568,-0.28526,1.9491,
1.4509,1.568,-0.28485,1.9483,
1.4509,1.568,-0.27352,1.9305,
1.4509,1.568,-0.27392,1.9232,
1.4509,1.568,-0.2723,1.9257,
1.4509,1.568,-0.27311,1.9232,
1.4509,1.568,-0.2804,1.9386,
1.4509,1.568,-0.27554,1.9248,
1.4509,1.568,-0.27918,1.937,
1.4509,1.568,-0.27311,1.9224,
1.4509,1.568,-0.27837,1.9362,
1.4509,1.568,-0.2808,1.9135,
1.4509,1.568,-0.28323,1.924,
1.4509,1.568,-0.27999,1.9095,
1.4509,1.568,-0.29011,1.9337,
1.4509,1.568,-0.27959,1.9111,
1.4509,1.568,-0.27918,1.9127,
1.4509,1.568,-0.28121,1.9111,
1.4509,1.568,-0.28607,1.9289,
1.4509,1.568,-0.28202,1.9216,
1.4509,1.568,-0.27999,1.9103,
1.4509,1.568,-0.28647,1.9208,
1.4509,1.568,-0.28688,1.9143,
1.4509,1.568,-0.27999,1.8973,
1.4509,1.568,-0.2804,1.8981,
1.4509,1.568,-0.2889,1.9184,
1.4509,1.568,-0.28768,1.9062,
1.4509,1.568,-0.29416,1.9176,
1.4509,1.568,-0.29214,1.9159,
1.4509,1.568,-0.28607,1.8933,
1.4509,1.568,-0.28971,1.8949,
1.4509,1.568,-0.28688,1.8876,
1.4509,1.568,-0.2893,1.8925,
1.4509,1.568,-0.28526,1.8884,
1.4509,1.568,-0.29457,1.907,
1.4509,1.568,-0.29092,1.8981,
1.4509,1.568,-0.297,1.9046,
1.4509,1.568,-0.29133,1.89,
1.4509,1.568,-0.29092,1.8892,
1.4509,1.568,-0.30023,1.8868,
1.4509,1.568,-0.29578,1.8706,
1.4509,1.568,-0.29376,1.8649,
1.4509,1.568,-0.29538,1.869,
1.4509,1.568,-0.29335,1.8714,
1.4509,1.568,-0.29133,1.8641,
1.4509,1.568,-0.29942,1.869,
1.4509,1.568,-0.29821,1.8633,
1.4509,1.568,-0.29619,1.8576,
1.4509,1.568,-0.2978,1.8666,
1.4509,1.568,-0.29538,1.856,
1.4509,1.568,-0.29578,1.8568,
1.4509,1.568,-0.29497,1.8439,
1.4509,1.568,-0.29416,1.8487,
1.4509,1.568,-0.29173,1.8358,
1.4509,1.568,-0.29376,1.8398,
1.4509,1.568,-0.29214,1.8358,
1.4509,1.568,-0.29861,1.852,
1.4509,1.568,-0.30671,1.8455,
1.4509,1.568,-0.30671,1.8455,
1.4509,1.568,-0.30185,1.8325,
1.4509,1.568,-0.30266,1.8342,
1.4509,1.568,-0.29983,1.8164,
1.4509,1.568,-0.30145,1.8253,
1.4509,1.568,-0.30711,1.835,
1.4509,1.568,-0.29821,1.8115,
1.4509,1.568,-0.30631,1.8245,
1.4509,1.568,-0.30064,1.8066,
1.4509,1.568,-0.29821,1.7994,
1.4509,1.568,-0.30064,1.8115,
1.4509,1.568,-0.30469,1.8172,
1.4509,1.568,-0.30833,1.8131,
1.4509,1.568,-0.30711,1.8107,
1.4509,1.568,-0.31157,1.8123,
1.4509,1.568,-0.31076,1.8066,
1.4509,1.568,-0.31278,1.8083,
1.4509,1.568,-0.30266,1.7807,
1.4509,1.568,-0.31602,1.8026,
1.4509,1.568,-0.30671,1.788,
1.4509,1.568,-0.31278,1.7969,
1.4509,1.568,-0.31562,1.7937,
1.4509,1.568,-0.30995,1.7799,
1.4509,1.568,-0.31035,1.7775,
1.4509,1.568,-0.3059,1.7678,
1.4509,1.568,-0.3055,1.754,
1.4509,1.568,-0.3055,1.7524,
1.4509,1.568,-0.30388,1.7403,
1.4509,1.568,-0.3055,1.7403,
1.4509,1.568,-0.30469,1.7378,
1.4509,1.568,-0.31521,1.7573,
1.4509,1.568,-0.31319,1.7524,
1.4509,1.568,-0.30914,1.7403,
1.4509,1.568,-0.31238,1.7386,
1.4509,1.568,-0.31562,1.7281,
1.4509,1.568,-0.31116,1.716,
1.4509,1.568,-0.31885,1.7378,
1.4509,1.568,-0.31562,1.7281,
1.4509,1.568,-0.31238,1.7127,
1.4509,1.568,-0.31319,1.7103,
1.4509,1.568,-0.31238,1.7063,
1.4509,1.568,-0.32169,1.7224,
1.4509,1.568,-0.31359,1.7014,
1.4509,1.568,-0.32209,1.7184,
1.4509,1.568,-0.31643,1.7079,
1.4509,1.568,-0.30995,1.6917,
1.4509,1.568,-0.31885,1.7006,
1.4509,1.568,-0.31885,1.7022,
1.4509,1.568,-0.31562,1.6812,
1.4509,1.568,-0.32209,1.6925,
1.4509,1.568,-0.32007,1.6933,
1.4509,1.568,-0.31683,1.6731,
1.4509,1.568,-0.31521,1.665,
1.4509,1.568,-0.31319,1.6488,
1.4509,1.568,-0.31562,1.6561,
1.4509,1.568,-0.32007,1.6625,
1.4509,1.568,-0.31521,1.6544,
1.4509,1.568,-0.32047,1.6593,
1.4509,1.568,-0.31683,1.6399,
1.4509,1.568,-0.31481,1.631,
1.4509,1.568,-0.32169,1.6447,
1.4509,1.568,-0.31723,1.6391,
1.4509,1.568,-0.32209,1.6342,
1.4509,1.568,-0.31926,1.6293,
1.4509,1.568,-0.32088,1.6253,
1.4509,1.568,-0.31116,1.601,
1.4509,1.568,-0.31076,1.6002,
1.4509,1.568,-0.31926,1.6115,
1.4509,1.568,-0.31562,1.5994,
1.4509,1.568,-0.32088,1.6067,
1.4509,1.568,-0.32209,1.5816,
1.4509,1.568,-0.31804,1.5719,
1.4509,1.568,-0.32169,1.5702,
1.4509,1.568,-0.31319,1.5646,
1.4509,1.568,-0.30711,1.55,
1.4509,1.568,-0.30792,1.5411,
1.4509,1.568,-0.30833,1.5451,
1.4509,1.568,-0.31076,1.5403,
1.4509,1.568,-0.30671,1.529,
1.4509,1.568,-0.30833,1.5233,
1.4509,1.568,-0.31238,1.5257,
1.4509,1.568,-0.30833,1.5209,
1.4509,1.568,-0.3055,1.516,
1.4509,1.568,-0.31116,1.5168,
1.4509,1.568,-0.31521,1.5119,
1.4509,1.568,-0.30914,1.4974,
1.4509,1.568,-0.30711,1.4901,
1.4509,1.568,-0.30833,1.4893,
1.4509,1.568,-0.30833,1.4844,
1.4509,1.568,-0.30954,1.4747,
1.4509,1.568,-0.3055,1.4634,
1.4509,1.568,-0.3059,1.4674,
1.4509,1.568,-0.31076,1.4682,
1.4509,1.568,-0.31116,1.4626,
1.4509,1.568,-0.30388,1.4358,
1.4509,1.568,-0.3055,1.4278,
1.4509,1.568,-0.31562,1.4472,
1.4509,1.568,-0.31035,1.4423,
1.4509,1.568,-0.3144,1.4439,
1.4509,1.568,-0.31602,1.4342,
1.4509,1.568,-0.30711,1.4083,
1.4509,1.568,-0.30752,1.4083,
1.4509,1.568,-0.30752,1.4027,
1.4509,1.568,-0.31197,1.4116,
1.4509,1.568,-0.31035,1.4116,
1.4509,1.568,-0.30347,1.4035,
1.4509,1.568,-0.30266,1.3897,
1.4509,1.568,-0.30631,1.3897,
1.4509,1.568,-0.3059,1.3889,
1.4509,1.568,-0.29902,1.363,
1.4509,1.568,-0.29942,1.3573,
1.4509,1.568,-0.30023,1.3573,
1.4509,1.568,-0.29861,1.3371,
1.4509,1.568,-0.30226,1.3492,
1.4509,1.568,-0.29821,1.3136,
1.4509,1.568,-0.31035,1.3225,
1.4509,1.568,-0.30428,1.3136,
1.4509,1.568,-0.30185,1.2982,
1.4509,1.568,-0.29983,1.3128,
1.4509,1.568,-0.30388,1.3039,
1.4509,1.568,-0.30064,1.3071,
1.4509,1.568,-0.29295,1.2666,
1.4509,1.568,-0.29983,1.2804,
1.4509,1.568,-0.29133,1.2569,
1.4509,1.568,-0.30104,1.2804,
1.4509,1.568,-0.29335,1.2496,
1.4509,1.568,-0.29983,1.2707,
1.4509,1.568,-0.30226,1.2537,
1.4509,1.568,-0.29416,1.2359,
1.4509,1.568,-0.30307,1.2399,
1.4509,1.568,-0.2978,1.2278,
1.4509,1.568,-0.2974,1.2262,
1.4509,1.568,-0.29376,1.2116,
1.4509,1.568,-0.28728,1.1978,
1.4509,1.568,-0.2978,1.21,
1.4509,1.568,-0.29538,1.2059,
1.4509,1.568,-0.29092,1.1849,
1.4509,1.568,-0.2889,1.1768,
1.4509,1.568,-0.29497,1.1816,
1.4509,1.568,-0.28809,1.1622,
1.4509,1.568,-0.29457,1.1719,
1.4509,1.568,-0.29416,1.1711,
1.4509,1.568,-0.28768,1.1428,
1.4509,1.568,-0.29052,1.1428,
1.4509,1.568,-0.2978,1.1371,
1.4509,1.568,-0.28607,1.1177,
1.4509,1.568,-0.29376,1.1355,
1.4509,1.568,-0.2974,1.1242,
1.4509,1.568,-0.29821,1.1161,
1.4509,1.568,-0.29335,1.1242,
1.4509,1.568,-0.29173,1.1015,
1.4509,1.568,-0.28323,1.0861,
1.4509,1.568,-0.27999,1.0707,
1.4509,1.568,-0.28688,1.0999,
1.4509,1.568,-0.27999,1.0594,
1.4509,1.568,-0.28526,1.0796,
1.4509,1.568,-0.2808,1.0561,
1.4509,1.568,-0.28607,1.0651,
1.4509,0.6705,-0.28161,0.99219,
1.4509,0.6705,-0.29011,0.99705,
1.4509,0.6705,-0.28971,0.99543,
1.4509,0.6705,-0.28526,0.98409,
1.4509,0.6705,-0.27999,0.96952,
1.4509,0.6705,-0.29133,0.97924,
1.4509,0.6705,-0.27756,0.96628,
1.4509,0.6705,-0.27676,0.95819,
1.4509,0.6705,-0.27473,0.9428,
1.4509,0.6705,-0.27514,0.93876,
1.4509,0.6705,-0.27959,0.93552,
1.4509,0.6705,-0.27514,0.93066,
1.4509,0.6705,-0.27716,0.92661,
1.4509,0.6705,-0.27392,0.90799,
1.4509,0.6705,-0.27918,0.92337,
1.4509,0.6705,-0.28364,0.90718,
1.4509,0.6705,-0.27837,0.90961,
1.4509,0.6705,-0.27676,0.90232,
1.4509,0.6705,-0.28121,0.89585,
1.4509,0.6705,-0.26664,0.86832,
1.4509,0.6705,-0.26704,0.86832,
1.4509,0.6705,-0.27595,0.88127,
1.4509,0.6705,-0.27676,0.86508,
1.4509,0.6705,-0.27837,0.86184,
1.4509,0.6705,-0.2638,0.84241,
1.4509,0.6705,-0.27028,0.84079,
1.4509,0.6705,-0.2723,0.84565,
1.4509,0.6705,-0.26583,0.84889,
1.4509,0.6705,-0.27352,0.83189,
1.4509,0.6705,-0.26906,0.83837,
1.4509,0.6705,-0.26987,0.8157,
1.4509,0.6705,-0.26097,0.8076,
1.4509,0.6705,-0.26218,0.80841,
1.4509,0.6705,-0.26785,0.82055,
1.4509,0.6705,-0.25732,0.80679,
1.4509,0.6705,-0.25773,0.80436,
1.4509,0.6705,-0.26056,0.8157,
1.4509,0.6705,-0.2553,0.7825,
1.4509,0.6705,-0.26785,0.79222,
1.4509,0.6705,-0.26178,0.80436,
